order_item_id,order_id,product_id,quantity,total_sales
19558,ORD0051,76,1,15.0
19559,ORD0051,86,1,15.0
19560,ORD0051,96,1,15.0
19561,ORD0051,106,1,15.0
19562,ORD0051,116,1,15.0
19563,ORD0051,126,1,15.0
19564,ORD0051,136,1,15.0
19565,ORD0051,146,1,15.0
19566,ORD0051,156,1,15.0
19567,ORD0052,8,3,2400.0
19568,ORD0052,18,3,2400.0
19569,ORD0052,28,3,2400.0
19570,ORD0052,38,3,2400.0
19571,ORD0052,48,3,2400.0
19572,ORD0052,58,3,2400.0
19573,ORD0052,68,3,2400.0
19574,ORD0052,78,3,2400.0
19575,ORD0052,88,3,2400.0
19576,ORD0052,98,3,2400.0
19577,ORD0052,108,3,2400.0
19578,ORD0052,118,3,2400.0
19579,ORD0052,128,3,2400.0
19580,ORD0052,138,3,2400.0
19581,ORD0052,148,3,2400.0
19582,ORD0052,158,3,2400.0
19583,ORD0053,1,4,240.0
19584,ORD0053,11,4,240.0
19585,ORD0053,21,4,240.0
19586,ORD0053,31,4,240.0
19587,ORD0053,41,4,240.0
19588,ORD0053,51,4,240.0
19589,ORD0053,61,4,240.0
19590,ORD0053,71,4,240.0
19591,ORD0053,81,4,240.0
19592,ORD0053,91,4,240.0
19593,ORD0053,101,4,240.0
19594,ORD0053,111,4,240.0
19595,ORD0053,121,4,240.0
19596,ORD0053,131,4,240.0
19597,ORD0053,141,4,240.0
19598,ORD0053,151,4,240.0
19599,ORD0054,3,3,450.0
19600,ORD0054,13,3,450.0
19601,ORD0054,23,3,450.0
19602,ORD0054,33,3,450.0
19603,ORD0054,43,3,450.0
19604,ORD0054,53,3,450.0
19605,ORD0054,63,3,450.0
19606,ORD0054,73,3,450.0
19607,ORD0054,83,3,450.0
19608,ORD0054,93,3,450.0
19609,ORD0054,103,3,450.0
19610,ORD0054,113,3,450.0
19611,ORD0054,123,3,450.0
19612,ORD0054,133,3,450.0
19613,ORD0054,143,3,450.0
19614,ORD0054,153,3,450.0
19615,ORD0055,7,2,80.0
19616,ORD0055,17,2,80.0
19617,ORD0055,27,2,80.0
19618,ORD0055,37,2,80.0
19619,ORD0055,47,2,80.0
19620,ORD0055,57,2,80.0
19621,ORD0055,67,2,80.0
19622,ORD0055,77,2,80.0
19623,ORD0055,87,2,80.0
19624,ORD0055,97,2,80.0
19625,ORD0055,107,2,80.0
19626,ORD0055,117,2,80.0
19627,ORD0055,127,2,80.0
19628,ORD0055,137,2,80.0
19629,ORD0055,147,2,80.0
19630,ORD0055,157,2,80.0
19631,ORD0056,3,2,300.0
19632,ORD0056,13,2,300.0
19633,ORD0056,23,2,300.0
19634,ORD0056,33,2,300.0
19635,ORD0056,43,2,300.0
19636,ORD0056,53,2,300.0
19637,ORD0056,63,2,300.0
19638,ORD0056,73,2,300.0
19639,ORD0056,83,2,300.0
19640,ORD0056,93,2,300.0
19641,ORD0056,103,2,300.0
19642,ORD0056,113,2,300.0
19643,ORD0056,123,2,300.0
19644,ORD0056,133,2,300.0
19645,ORD0056,143,2,300.0
19646,ORD0056,153,2,300.0
19647,ORD0057,5,1,500.0
19648,ORD0057,15,1,500.0
19649,ORD0057,25,1,500.0
19650,ORD0057,35,1,500.0
19651,ORD0057,45,1,500.0
19652,ORD0057,55,1,500.0
19653,ORD0057,65,1,500.0
19654,ORD0057,75,1,500.0
19655,ORD0057,85,1,500.0
19656,ORD0057,95,1,500.0
19657,ORD0057,105,1,500.0
19658,ORD0057,115,1,500.0
19659,ORD0057,125,1,500.0
19660,ORD0057,135,1,500.0
19661,ORD0057,145,1,500.0
19662,ORD0057,155,1,500.0
19663,ORD0058,5,1,500.0
19664,ORD0058,15,1,500.0
19665,ORD0058,25,1,500.0
19666,ORD0058,35,1,500.0
19667,ORD0058,45,1,500.0
19668,ORD0058,55,1,500.0
19669,ORD0058,65,1,500.0
19670,ORD0058,75,1,500.0
19671,ORD0058,85,1,500.0
19672,ORD0058,95,1,500.0
19673,ORD0058,105,1,500.0
19674,ORD0058,115,1,500.0
19675,ORD0058,125,1,500.0
19676,ORD0058,135,1,500.0
19677,ORD0058,145,1,500.0
19678,ORD0058,155,1,500.0
19679,ORD0059,3,2,300.0
19680,ORD0059,13,2,300.0
19681,ORD0059,23,2,300.0
19682,ORD0059,33,2,300.0
19683,ORD0059,43,2,300.0
19684,ORD0059,53,2,300.0
19685,ORD0059,63,2,300.0
19686,ORD0059,73,2,300.0
19687,ORD0059,83,2,300.0
19688,ORD0059,93,2,300.0
19689,ORD0059,103,2,300.0
19690,ORD0059,113,2,300.0
19691,ORD0059,123,2,300.0
19692,ORD0059,133,2,300.0
19693,ORD0059,143,2,300.0
19694,ORD0059,153,2,300.0
19695,ORD0060,6,5,75.0
19696,ORD0060,16,5,75.0
19697,ORD0060,26,5,75.0
19698,ORD0060,36,5,75.0
19699,ORD0060,46,5,75.0
19700,ORD0060,56,5,75.0
19701,ORD0060,66,5,75.0
19702,ORD0060,76,5,75.0
19703,ORD0060,86,5,75.0
19704,ORD0060,96,5,75.0
19705,ORD0060,106,5,75.0
19706,ORD0060,116,5,75.0
19707,ORD0060,126,5,75.0
19708,ORD0060,136,5,75.0
19709,ORD0060,146,5,75.0
19710,ORD0060,156,5,75.0
19711,ORD0061,10,1,1200.0
19712,ORD0061,20,1,1200.0
19713,ORD0061,30,1,1200.0
19714,ORD0061,40,1,1200.0
19715,ORD0061,50,1,1200.0
19716,ORD0061,60,1,1200.0
19717,ORD0061,70,1,1200.0
19718,ORD0061,80,1,1200.0
19719,ORD0061,90,1,1200.0
19720,ORD0061,100,1,1200.0
19721,ORD0061,110,1,1200.0
19722,ORD0061,120,1,1200.0
19723,ORD0061,130,1,1200.0
19724,ORD0061,140,1,1200.0
19725,ORD0061,150,1,1200.0
19726,ORD0061,160,1,1200.0
19727,ORD0062,8,5,4000.0
19728,ORD0062,18,5,4000.0
19729,ORD0062,28,5,4000.0
19730,ORD0062,38,5,4000.0
19731,ORD0062,48,5,4000.0
19732,ORD0062,58,5,4000.0
19733,ORD0062,68,5,4000.0
19734,ORD0062,78,5,4000.0
19735,ORD0062,88,5,4000.0
19736,ORD0062,98,5,4000.0
19737,ORD0062,108,5,4000.0
19738,ORD0062,118,5,4000.0
19739,ORD0062,128,5,4000.0
19740,ORD0062,138,5,4000.0
19741,ORD0062,148,5,4000.0
19742,ORD0062,158,5,4000.0
19743,ORD0063,5,5,2500.0
19744,ORD0063,15,5,2500.0
19745,ORD0063,25,5,2500.0
19746,ORD0063,35,5,2500.0
19747,ORD0063,45,5,2500.0
19748,ORD0063,55,5,2500.0
19749,ORD0063,65,5,2500.0
19750,ORD0063,75,5,2500.0
19751,ORD0063,85,5,2500.0
19752,ORD0063,95,5,2500.0
19753,ORD0063,105,5,2500.0
19754,ORD0063,115,5,2500.0
19755,ORD0063,125,5,2500.0
19756,ORD0063,135,5,2500.0
19757,ORD0063,145,5,2500.0
19758,ORD0063,155,5,2500.0
19759,ORD0064,10,4,4800.0
19760,ORD0064,20,4,4800.0
19761,ORD0064,30,4,4800.0
19762,ORD0064,40,4,4800.0
19763,ORD0064,50,4,4800.0
19764,ORD0064,60,4,4800.0
19765,ORD0064,70,4,4800.0
19766,ORD0064,80,4,4800.0
19767,ORD0064,90,4,4800.0
19768,ORD0064,100,4,4800.0
19769,ORD0064,110,4,4800.0
19770,ORD0064,120,4,4800.0
19771,ORD0064,130,4,4800.0
19772,ORD0064,140,4,4800.0
19773,ORD0064,150,4,4800.0
19774,ORD0064,160,4,4800.0
19775,ORD0065,6,3,45.0
19776,ORD0065,16,3,45.0
19777,ORD0065,26,3,45.0
19778,ORD0065,36,3,45.0
19779,ORD0065,46,3,45.0
19780,ORD0065,56,3,45.0
19781,ORD0065,66,3,45.0
19782,ORD0065,76,3,45.0
19783,ORD0065,86,3,45.0
19784,ORD0065,96,3,45.0
19785,ORD0065,106,3,45.0
19786,ORD0065,116,3,45.0
19787,ORD0065,126,3,45.0
19788,ORD0065,136,3,45.0
19789,ORD0065,146,3,45.0
19790,ORD0065,156,3,45.0
19791,ORD0066,3,2,300.0
19792,ORD0066,13,2,300.0
19793,ORD0066,23,2,300.0
19794,ORD0066,33,2,300.0
19795,ORD0066,43,2,300.0
19796,ORD0066,53,2,300.0
19797,ORD0066,63,2,300.0
19798,ORD0066,73,2,300.0
19799,ORD0066,83,2,300.0
19800,ORD0066,93,2,300.0
19801,ORD0066,103,2,300.0
19802,ORD0066,113,2,300.0
19803,ORD0066,123,2,300.0
19804,ORD0066,133,2,300.0
19805,ORD0066,143,2,300.0
19806,ORD0066,153,2,300.0
19807,ORD0067,2,3,300.0
19808,ORD0067,12,3,300.0
19809,ORD0067,22,3,300.0
19810,ORD0067,32,3,300.0
19811,ORD0067,42,3,300.0
19812,ORD0067,52,3,300.0
19813,ORD0067,62,3,300.0
19814,ORD0067,72,3,300.0
19815,ORD0067,82,3,300.0
19816,ORD0067,92,3,300.0
19817,ORD0067,102,3,300.0
19818,ORD0067,112,3,300.0
19819,ORD0067,122,3,300.0
19820,ORD0067,132,3,300.0
19821,ORD0067,142,3,300.0
19822,ORD0067,152,3,300.0
19823,ORD0068,2,1,100.0
19824,ORD0068,12,1,100.0
19825,ORD0068,22,1,100.0
19826,ORD0068,32,1,100.0
19827,ORD0068,42,1,100.0
19828,ORD0068,52,1,100.0
19829,ORD0068,62,1,100.0
19830,ORD0068,72,1,100.0
19831,ORD0068,82,1,100.0
19832,ORD0068,92,1,100.0
19833,ORD0068,102,1,100.0
19834,ORD0068,112,1,100.0
19835,ORD0068,122,1,100.0
19836,ORD0068,132,1,100.0
19837,ORD0068,142,1,100.0
19838,ORD0068,152,1,100.0
19839,ORD0069,10,4,4800.0
19840,ORD0069,20,4,4800.0
19841,ORD0069,30,4,4800.0
19842,ORD0069,40,4,4800.0
19843,ORD0069,50,4,4800.0
19844,ORD0069,60,4,4800.0
19845,ORD0069,70,4,4800.0
19846,ORD0069,80,4,4800.0
19847,ORD0069,90,4,4800.0
19848,ORD0069,100,4,4800.0
19849,ORD0069,110,4,4800.0
19850,ORD0069,120,4,4800.0
19851,ORD0069,130,4,4800.0
19852,ORD0069,140,4,4800.0
19853,ORD0069,150,4,4800.0
19854,ORD0069,160,4,4800.0
19855,ORD0070,6,1,15.0
19856,ORD0070,16,1,15.0
19857,ORD0070,26,1,15.0
19858,ORD0070,36,1,15.0
19859,ORD0070,46,1,15.0
19860,ORD0070,56,1,15.0
19861,ORD0070,66,1,15.0
19862,ORD0070,76,1,15.0
19863,ORD0070,86,1,15.0
19864,ORD0070,96,1,15.0
19865,ORD0070,106,1,15.0
19866,ORD0070,116,1,15.0
19867,ORD0070,126,1,15.0
19868,ORD0070,136,1,15.0
19869,ORD0070,146,1,15.0
19870,ORD0070,156,1,15.0
19871,ORD0071,3,5,750.0
19872,ORD0071,13,5,750.0
19873,ORD0071,23,5,750.0
19874,ORD0071,33,5,750.0
19875,ORD0071,43,5,750.0
19876,ORD0071,53,5,750.0
19877,ORD0071,63,5,750.0
19878,ORD0071,73,5,750.0
19879,ORD0071,83,5,750.0
19880,ORD0071,93,5,750.0
19881,ORD0071,103,5,750.0
19882,ORD0071,113,5,750.0
19883,ORD0071,123,5,750.0
19884,ORD0071,133,5,750.0
19885,ORD0071,143,5,750.0
19886,ORD0071,153,5,750.0
19887,ORD0072,8,3,2400.0
19888,ORD0072,18,3,2400.0
19889,ORD0072,28,3,2400.0
19890,ORD0072,38,3,2400.0
19891,ORD0072,48,3,2400.0
19892,ORD0072,58,3,2400.0
19893,ORD0072,68,3,2400.0
19894,ORD0072,78,3,2400.0
19895,ORD0072,88,3,2400.0
19896,ORD0072,98,3,2400.0
19897,ORD0072,108,3,2400.0
19898,ORD0072,118,3,2400.0
19899,ORD0072,128,3,2400.0
19900,ORD0072,138,3,2400.0
19901,ORD0072,148,3,2400.0
19902,ORD0072,158,3,2400.0
19903,ORD0073,5,5,2500.0
19904,ORD0073,15,5,2500.0
19905,ORD0073,25,5,2500.0
19906,ORD0073,35,5,2500.0
19907,ORD0073,45,5,2500.0
19908,ORD0073,55,5,2500.0
19909,ORD0073,65,5,2500.0
19910,ORD0073,75,5,2500.0
19911,ORD0073,85,5,2500.0
19912,ORD0073,95,5,2500.0
19913,ORD0073,105,5,2500.0
19914,ORD0073,115,5,2500.0
19915,ORD0073,125,5,2500.0
19916,ORD0073,135,5,2500.0
19917,ORD0073,145,5,2500.0
19918,ORD0073,155,5,2500.0
19919,ORD0074,10,4,4800.0
19920,ORD0074,20,4,4800.0
19921,ORD0074,30,4,4800.0
19922,ORD0074,40,4,4800.0
19923,ORD0074,50,4,4800.0
19924,ORD0074,60,4,4800.0
19925,ORD0074,70,4,4800.0
19926,ORD0074,80,4,4800.0
19927,ORD0074,90,4,4800.0
19928,ORD0074,100,4,4800.0
19929,ORD0074,110,4,4800.0
19930,ORD0074,120,4,4800.0
19931,ORD0074,130,4,4800.0
19932,ORD0074,140,4,4800.0
19933,ORD0074,150,4,4800.0
19934,ORD0074,160,4,4800.0
19935,ORD0075,2,2,200.0
19936,ORD0075,12,2,200.0
19937,ORD0075,22,2,200.0
19938,ORD0075,32,2,200.0
19939,ORD0075,42,2,200.0
19940,ORD0075,52,2,200.0
19941,ORD0075,62,2,200.0
19942,ORD0075,72,2,200.0
19943,ORD0075,82,2,200.0
19944,ORD0075,92,2,200.0
19945,ORD0075,102,2,200.0
19946,ORD0075,112,2,200.0
19947,ORD0075,122,2,200.0
19948,ORD0075,132,2,200.0
19949,ORD0075,142,2,200.0
19950,ORD0075,152,2,200.0
19951,ORD0076,9,1,600.0
19952,ORD0076,19,1,600.0
19953,ORD0076,29,1,600.0
19954,ORD0076,39,1,600.0
19955,ORD0076,49,1,600.0
19956,ORD0076,59,1,600.0
19957,ORD0076,69,1,600.0
19958,ORD0076,79,1,600.0
19959,ORD0076,89,1,600.0
19960,ORD0076,99,1,600.0
19961,ORD0076,109,1,600.0
19962,ORD0076,119,1,600.0
19963,ORD0076,129,1,600.0
19964,ORD0076,139,1,600.0
19965,ORD0076,149,1,600.0
19966,ORD0076,159,1,600.0
19967,ORD0077,2,2,200.0
19968,ORD0077,12,2,200.0
19969,ORD0077,22,2,200.0
19970,ORD0077,32,2,200.0
19971,ORD0077,42,2,200.0
19972,ORD0077,52,2,200.0
19973,ORD0077,62,2,200.0
19974,ORD0077,72,2,200.0
19975,ORD0077,82,2,200.0
19976,ORD0077,92,2,200.0
19977,ORD0077,102,2,200.0
19978,ORD0077,112,2,200.0
19979,ORD0077,122,2,200.0
19980,ORD0077,132,2,200.0
19981,ORD0077,142,2,200.0
19982,ORD0077,152,2,200.0
19983,ORD0078,3,2,300.0
19984,ORD0078,13,2,300.0
19985,ORD0078,23,2,300.0
19986,ORD0078,33,2,300.0
19987,ORD0078,43,2,300.0
19988,ORD0078,53,2,300.0
19989,ORD0078,63,2,300.0
19990,ORD0078,73,2,300.0
19991,ORD0078,83,2,300.0
19992,ORD0078,93,2,300.0
19993,ORD0078,103,2,300.0
19994,ORD0078,113,2,300.0
19995,ORD0078,123,2,300.0
19996,ORD0078,133,2,300.0
19997,ORD0078,143,2,300.0
19998,ORD0078,153,2,300.0
19999,ORD0079,1,2,120.0
20000,ORD0079,11,2,120.0
20001,ORD0079,21,2,120.0
20002,ORD0079,31,2,120.0
20003,ORD0079,41,2,120.0
20004,ORD0079,51,2,120.0
20005,ORD0079,61,2,120.0
20006,ORD0079,71,2,120.0
20007,ORD0079,81,2,120.0
20008,ORD0079,91,2,120.0
20009,ORD0079,101,2,120.0
20010,ORD0079,111,2,120.0
20011,ORD0079,121,2,120.0
20012,ORD0079,131,2,120.0
20013,ORD0079,141,2,120.0
20014,ORD0079,151,2,120.0
20015,ORD0080,1,4,240.0
20016,ORD0080,11,4,240.0
20017,ORD0080,21,4,240.0
20018,ORD0080,31,4,240.0
20019,ORD0080,41,4,240.0
20020,ORD0080,51,4,240.0
20021,ORD0080,61,4,240.0
20022,ORD0080,71,4,240.0
20023,ORD0080,81,4,240.0
20024,ORD0080,91,4,240.0
20025,ORD0080,101,4,240.0
20026,ORD0080,111,4,240.0
20027,ORD0080,121,4,240.0
20028,ORD0080,131,4,240.0
20029,ORD0080,141,4,240.0
20030,ORD0080,151,4,240.0
20031,ORD0081,2,3,300.0
20032,ORD0081,12,3,300.0
20033,ORD0081,22,3,300.0
20034,ORD0081,32,3,300.0
20035,ORD0081,42,3,300.0
20036,ORD0081,52,3,300.0
20037,ORD0081,62,3,300.0
20038,ORD0081,72,3,300.0
20039,ORD0081,82,3,300.0
20040,ORD0081,92,3,300.0
20041,ORD0081,102,3,300.0
20042,ORD0081,112,3,300.0
20043,ORD0081,122,3,300.0
20044,ORD0081,132,3,300.0
20045,ORD0081,142,3,300.0
20046,ORD0081,152,3,300.0
20047,ORD0082,5,3,1500.0
20048,ORD0082,15,3,1500.0
20049,ORD0082,25,3,1500.0
20050,ORD0082,35,3,1500.0
20051,ORD0082,45,3,1500.0
20052,ORD0082,55,3,1500.0
20053,ORD0082,65,3,1500.0
20054,ORD0082,75,3,1500.0
20055,ORD0082,85,3,1500.0
20056,ORD0082,95,3,1500.0
20057,ORD0082,105,3,1500.0
20058,ORD0082,115,3,1500.0
20059,ORD0082,125,3,1500.0
20060,ORD0082,135,3,1500.0
20061,ORD0082,145,3,1500.0
20062,ORD0082,155,3,1500.0
20063,ORD0083,9,4,2400.0
20064,ORD0083,19,4,2400.0
20065,ORD0083,29,4,2400.0
20066,ORD0083,39,4,2400.0
20067,ORD0083,49,4,2400.0
20068,ORD0083,59,4,2400.0
20069,ORD0083,69,4,2400.0
20070,ORD0083,79,4,2400.0
20071,ORD0083,89,4,2400.0
20072,ORD0083,99,4,2400.0
20073,ORD0083,109,4,2400.0
20074,ORD0083,119,4,2400.0
20075,ORD0083,129,4,2400.0
20076,ORD0083,139,4,2400.0
20077,ORD0083,149,4,2400.0
20078,ORD0083,159,4,2400.0
20079,ORD0084,4,5,100.0
20080,ORD0084,14,5,100.0
20081,ORD0084,24,5,100.0
20082,ORD0084,34,5,100.0
20083,ORD0084,44,5,100.0
20084,ORD0084,54,5,100.0
20085,ORD0084,64,5,100.0
20086,ORD0084,74,5,100.0
20087,ORD0084,84,5,100.0
20088,ORD0084,94,5,100.0
20089,ORD0084,104,5,100.0
20090,ORD0084,114,5,100.0
20091,ORD0084,124,5,100.0
20092,ORD0084,134,5,100.0
20093,ORD0084,144,5,100.0
20094,ORD0084,154,5,100.0
20095,ORD0085,5,5,2500.0
20096,ORD0085,15,5,2500.0
20097,ORD0085,25,5,2500.0
20098,ORD0085,35,5,2500.0
20099,ORD0085,45,5,2500.0
20100,ORD0085,55,5,2500.0
20101,ORD0085,65,5,2500.0
20102,ORD0085,75,5,2500.0
20103,ORD0085,85,5,2500.0
20104,ORD0085,95,5,2500.0
20105,ORD0085,105,5,2500.0
20106,ORD0085,115,5,2500.0
20107,ORD0085,125,5,2500.0
20108,ORD0085,135,5,2500.0
20109,ORD0085,145,5,2500.0
20110,ORD0085,155,5,2500.0
20111,ORD0086,3,5,750.0
20112,ORD0086,13,5,750.0
20113,ORD0086,23,5,750.0
20114,ORD0086,33,5,750.0
20115,ORD0086,43,5,750.0
20116,ORD0086,53,5,750.0
20117,ORD0086,63,5,750.0
20118,ORD0086,73,5,750.0
20119,ORD0086,83,5,750.0
20120,ORD0086,93,5,750.0
20121,ORD0086,103,5,750.0
20122,ORD0086,113,5,750.0
20123,ORD0086,123,5,750.0
20124,ORD0086,133,5,750.0
20125,ORD0086,143,5,750.0
20126,ORD0086,153,5,750.0
20127,ORD0087,1,5,300.0
20128,ORD0087,11,5,300.0
20129,ORD0087,21,5,300.0
20130,ORD0087,31,5,300.0
20131,ORD0087,41,5,300.0
20132,ORD0087,51,5,300.0
20133,ORD0087,61,5,300.0
20134,ORD0087,71,5,300.0
20135,ORD0087,81,5,300.0
20136,ORD0087,91,5,300.0
20137,ORD0087,101,5,300.0
20138,ORD0087,111,5,300.0
20139,ORD0087,121,5,300.0
20140,ORD0087,131,5,300.0
20141,ORD0087,141,5,300.0
20142,ORD0087,151,5,300.0
20143,ORD0088,10,2,2400.0
20144,ORD0088,20,2,2400.0
20145,ORD0088,30,2,2400.0
20146,ORD0088,40,2,2400.0
20147,ORD0088,50,2,2400.0
20148,ORD0088,60,2,2400.0
20149,ORD0088,70,2,2400.0
20150,ORD0088,80,2,2400.0
20151,ORD0088,90,2,2400.0
20152,ORD0088,100,2,2400.0
20153,ORD0088,110,2,2400.0
20154,ORD0088,120,2,2400.0
20155,ORD0088,130,2,2400.0
20156,ORD0088,140,2,2400.0
20157,ORD0088,150,2,2400.0
20158,ORD0088,160,2,2400.0
20159,ORD0089,1,5,300.0
20160,ORD0089,11,5,300.0
20161,ORD0089,21,5,300.0
20162,ORD0089,31,5,300.0
20163,ORD0089,41,5,300.0
20164,ORD0089,51,5,300.0
20165,ORD0089,61,5,300.0
20166,ORD0089,71,5,300.0
20167,ORD0089,81,5,300.0
20168,ORD0089,91,5,300.0
20169,ORD0089,101,5,300.0
20170,ORD0089,111,5,300.0
20171,ORD0089,121,5,300.0
20172,ORD0089,131,5,300.0
20173,ORD0089,141,5,300.0
20174,ORD0089,151,5,300.0
20175,ORD0090,3,5,750.0
20176,ORD0090,13,5,750.0
20177,ORD0090,23,5,750.0
20178,ORD0090,33,5,750.0
20179,ORD0090,43,5,750.0
20180,ORD0090,53,5,750.0
20181,ORD0090,63,5,750.0
20182,ORD0090,73,5,750.0
20183,ORD0090,83,5,750.0
20184,ORD0090,93,5,750.0
20185,ORD0090,103,5,750.0
20186,ORD0090,113,5,750.0
20187,ORD0090,123,5,750.0
20188,ORD0090,133,5,750.0
20189,ORD0090,143,5,750.0
20190,ORD0090,153,5,750.0
20191,ORD0091,8,4,3200.0
20192,ORD0091,18,4,3200.0
20193,ORD0091,28,4,3200.0
20194,ORD0091,38,4,3200.0
20195,ORD0091,48,4,3200.0
20196,ORD0091,58,4,3200.0
20197,ORD0091,68,4,3200.0
20198,ORD0091,78,4,3200.0
20199,ORD0091,88,4,3200.0
20200,ORD0091,98,4,3200.0
20201,ORD0091,108,4,3200.0
20202,ORD0091,118,4,3200.0
20203,ORD0091,128,4,3200.0
20204,ORD0091,138,4,3200.0
20205,ORD0091,148,4,3200.0
20206,ORD0091,158,4,3200.0
20207,ORD0092,5,2,1000.0
20208,ORD0092,15,2,1000.0
20209,ORD0092,25,2,1000.0
20210,ORD0092,35,2,1000.0
20211,ORD0092,45,2,1000.0
20212,ORD0092,55,2,1000.0
20213,ORD0092,65,2,1000.0
20214,ORD0092,75,2,1000.0
20215,ORD0092,85,2,1000.0
20216,ORD0092,95,2,1000.0
20217,ORD0092,105,2,1000.0
20218,ORD0092,115,2,1000.0
20219,ORD0092,125,2,1000.0
20220,ORD0092,135,2,1000.0
20221,ORD0092,145,2,1000.0
20222,ORD0092,155,2,1000.0
20223,ORD0093,10,5,6000.0
20224,ORD0093,20,5,6000.0
20225,ORD0093,30,5,6000.0
20226,ORD0093,40,5,6000.0
20227,ORD0093,50,5,6000.0
20228,ORD0093,60,5,6000.0
20229,ORD0093,70,5,6000.0
20230,ORD0093,80,5,6000.0
20231,ORD0093,90,5,6000.0
20232,ORD0093,100,5,6000.0
20233,ORD0093,110,5,6000.0
20234,ORD0093,120,5,6000.0
20235,ORD0093,130,5,6000.0
20236,ORD0093,140,5,6000.0
20237,ORD0093,150,5,6000.0
20238,ORD0093,160,5,6000.0
20239,ORD0094,7,5,200.0
20240,ORD0094,17,5,200.0
20241,ORD0094,27,5,200.0
20242,ORD0094,37,5,200.0
20243,ORD0094,47,5,200.0
20244,ORD0094,57,5,200.0
20245,ORD0094,67,5,200.0
20246,ORD0094,77,5,200.0
20247,ORD0094,87,5,200.0
20248,ORD0094,97,5,200.0
20249,ORD0094,107,5,200.0
20250,ORD0094,117,5,200.0
20251,ORD0094,127,5,200.0
20252,ORD0094,137,5,200.0
20253,ORD0094,147,5,200.0
20254,ORD0094,157,5,200.0
20255,ORD0095,3,4,600.0
20256,ORD0095,13,4,600.0
20257,ORD0095,23,4,600.0
20258,ORD0095,33,4,600.0
20259,ORD0095,43,4,600.0
20260,ORD0095,53,4,600.0
20261,ORD0095,63,4,600.0
20262,ORD0095,73,4,600.0
20263,ORD0095,83,4,600.0
20264,ORD0095,93,4,600.0
20265,ORD0095,103,4,600.0
20266,ORD0095,113,4,600.0
20267,ORD0095,123,4,600.0
20268,ORD0095,133,4,600.0
20269,ORD0095,143,4,600.0
20270,ORD0095,153,4,600.0
20271,ORD0096,3,3,450.0
20272,ORD0096,13,3,450.0
20273,ORD0096,23,3,450.0
20274,ORD0096,33,3,450.0
20275,ORD0096,43,3,450.0
20276,ORD0096,53,3,450.0
20277,ORD0096,63,3,450.0
20278,ORD0096,73,3,450.0
20279,ORD0096,83,3,450.0
20280,ORD0096,93,3,450.0
20281,ORD0096,103,3,450.0
20282,ORD0096,113,3,450.0
20283,ORD0096,123,3,450.0
20284,ORD0096,133,3,450.0
20285,ORD0096,143,3,450.0
20286,ORD0096,153,3,450.0
20287,ORD0097,6,5,75.0
20288,ORD0097,16,5,75.0
20289,ORD0097,26,5,75.0
20290,ORD0097,36,5,75.0
20291,ORD0097,46,5,75.0
20292,ORD0097,56,5,75.0
20293,ORD0097,66,5,75.0
20294,ORD0097,76,5,75.0
20295,ORD0097,86,5,75.0
20296,ORD0097,96,5,75.0
20297,ORD0097,106,5,75.0
20298,ORD0097,116,5,75.0
20299,ORD0097,126,5,75.0
20300,ORD0097,136,5,75.0
20301,ORD0097,146,5,75.0
20302,ORD0097,156,5,75.0
20303,ORD0098,3,2,300.0
20304,ORD0098,13,2,300.0
20305,ORD0098,23,2,300.0
20306,ORD0098,33,2,300.0
20307,ORD0098,43,2,300.0
20308,ORD0098,53,2,300.0
20309,ORD0098,63,2,300.0
20310,ORD0098,73,2,300.0
20311,ORD0098,83,2,300.0
20312,ORD0098,93,2,300.0
20313,ORD0098,103,2,300.0
20314,ORD0098,113,2,300.0
20315,ORD0098,123,2,300.0
20316,ORD0098,133,2,300.0
20317,ORD0098,143,2,300.0
20318,ORD0098,153,2,300.0
20319,ORD0099,9,5,3000.0
20320,ORD0099,19,5,3000.0
20321,ORD0099,29,5,3000.0
20322,ORD0099,39,5,3000.0
20323,ORD0099,49,5,3000.0
20324,ORD0099,59,5,3000.0
20325,ORD0099,69,5,3000.0
20326,ORD0099,79,5,3000.0
20327,ORD0099,89,5,3000.0
20328,ORD0099,99,5,3000.0
20329,ORD0099,109,5,3000.0
20330,ORD0099,119,5,3000.0
20331,ORD0099,129,5,3000.0
20332,ORD0099,139,5,3000.0
20333,ORD0099,149,5,3000.0
20334,ORD0099,159,5,3000.0
20335,ORD0100,1,1,60.0
20336,ORD0100,11,1,60.0
20337,ORD0100,21,1,60.0
20338,ORD0100,31,1,60.0
20339,ORD0100,41,1,60.0
20340,ORD0100,51,1,60.0
20341,ORD0100,61,1,60.0
20342,ORD0100,71,1,60.0
20343,ORD0100,81,1,60.0
20344,ORD0100,91,1,60.0
20345,ORD0100,101,1,60.0
20346,ORD0100,111,1,60.0
20347,ORD0100,121,1,60.0
20348,ORD0100,131,1,60.0
20349,ORD0100,141,1,60.0
20350,ORD0100,151,1,60.0
20351,ORD0101,6,5,75.0
20352,ORD0101,16,5,75.0
20353,ORD0101,26,5,75.0
20354,ORD0101,36,5,75.0
20355,ORD0101,46,5,75.0
20356,ORD0101,56,5,75.0
20357,ORD0101,66,5,75.0
20358,ORD0101,76,5,75.0
20359,ORD0101,86,5,75.0
20360,ORD0101,96,5,75.0
20361,ORD0101,106,5,75.0
20362,ORD0101,116,5,75.0
20363,ORD0101,126,5,75.0
